ID,RecipeID,Weight,MaltGenericID,MaltID
146,37,0.38,19,69
147,37,0.28999999999999998,29,71
148,38,7.4000000000000004,34,276
149,38,0.38,19,69
150,38,0.28999999999999998,29,71
151,39,2.5,37,58
152,39,1.25,19,69
153,39,0.60999999999999999,40,65
154,39,0.28000000000000003,29,71
155,39,0.20000000000000001,32,73
156,40,2.7999999999999998,34,276
157,40,0.63,19,69
158,40,0.31,28,70
159,42,5.6299999999999999,40,65
160,42,1.8799999999999999,64,81
161,42,1.25,19,69
162,42,0.63,27,71
163,42,0.63,29,71
164,42,0.31,26,78
165,42,0.13,50,0
166,42,0.13,4,75
167,42,0.13,8,76
168,43,8.1300000000000008,44,152
169,43,0.28000000000000003,29,71
170,43,0.56000000000000005,19,69
171,44,5.2999999999999998,44,152
172,45,11.25,37,58
173,45,0.31,19,69
174,45,0.63,29,71
175,45,0.44,29,71
176,46,6.25,34,276
177,46,0.25,29,71
178,46,0.46000000000000002,19,69
179,47,10,44,152
180,47,0.93999999999999995,64,81
181,47,1.8799999999999999,35,0
182,47,1.25,32,73
183,47,0.93999999999999995,26,78
184,47,0.93999999999999995,5,79
185,48,2.6299999999999999,34,276
186,48,0.88,40,65
187,48,0.38,29,71
188,48,0.31,59,264
189,48,0.44,13,176
190,48,0.38,35,0
191,48,0.31,60,82
192,49,1.75,34,276
193,49,0.44,40,65
194,49,0.5,29,71
195,49,0.56000000000000005,64,81
196,49,0.56000000000000005,35,0
197,49,0.13,15,174
198,49,0.25,4,75
199,49,0.63,58,262
200,31,5.2999999999999998,34,276
201,50,10,37,58
202,50,1.8799999999999999,13,176
203,50,1.8799999999999999,35,0
